gameID,teamID,season,date,location,goals,xGoals,shots,shotsOnTarget,deep,ppda,fouls,corners,yellowCards,redCards,result
15740,260,2020,2021-04-21 18:45:00,h,1,0.0315577,1,1,0,51.625,9,0,2.0,0,D
15740,106,2020,2021-04-21 18:45:00,a,1,2.88353,20,5,15,15.1333,7,8,0.0,0,D
15741,105,2020,2021-04-22 18:45:00,h,5,1.59439,10,8,3,32.2,7,2,4.0,0,W
15741,96,2020,2021-04-22 18:45:00,a,2,1.43947,16,3,12,8.5294,18,3,4.0,0,L
15742,98,2020,2021-04-21 18:45:00,h,3,2.49694,16,6,5,12.6667,12,6,2.0,0,W
15742,230,2020,2021-04-21 18:45:00,a,1,1.3096,9,3,2,12.6452,18,6,2.0,0,L
15743,115,2020,2021-04-21 18:45:00,h,0,0.688921,7,4,7,22.6111,13,2,1.0,0,L
15743,102,2020,2021-04-21 18:45:00,a,1,2.0374,14,5,11,21.5833,7,6,1.0,0,W
15744,111,2020,2021-04-21 16:30:00,h,1,1.11244,18,6,9,7.625,18,3,0.0,0,L
15744,104,2020,2021-04-21 16:30:00,a,2,2.13785,16,5,10,11.76,13,7,1.0,0,W
15745,97,2020,2021-04-21 18:45:00,h,1,0.327911,8,1,2,5.7241,25,3,4.0,0,D
15745,113,2020,2021-04-21 18:45:00,a,1,1.85996,18,3,8,6.2333,15,7,2.0,0,D
15746,107,2020,2021-04-25 18:45:00,h,5,4.45853,25,10,16,8.25,11,8,0.0,0,W
15746,97,2020,2021-04-25 18:45:00,a,0,0.901726,8,3,1,13.7857,8,3,1.0,1,L
15747,230,2020,2021-04-24 16:00:00,h,3,2.13448,15,3,5,7.2857,15,7,3.0,0,L
15747,115,2020,2021-04-24 16:00:00,a,4,2.71958,13,4,2,24.3636,11,5,2.0,0,W
15748,110,2020,2021-04-25 13:00:00,h,1,1.21138,12,4,2,17.3684,13,7,3.0,0,D
15748,98,2020,2021-04-25 13:00:00,a,1,1.15603,9,1,3,3.1935,16,2,1.0,0,D
15749,96,2020,2021-04-26 18:45:00,h,3,2.28486,14,5,7,15.1818,10,1,2.0,0,W
15749,111,2020,2021-04-26 18:45:00,a,0,1.83,16,5,10,10.2273,11,9,0.0,0,L
15750,113,2020,2021-04-26 16:30:00,h,0,1.04779,15,5,3,12.0,16,8,3.0,1,L
15750,105,2020,2021-04-26 16:30:00,a,2,3.0505,25,7,10,12.0476,15,11,1.0,0,W
15751,116,2020,2021-04-25 16:00:00,h,3,1.26292,11,6,4,19.0526,14,4,3.0,0,W
15751,95,2020,2021-04-25 16:00:00,a,2,1.58437,17,7,3,6.0,17,10,1.0,0,L
15752,104,2020,2021-04-24 18:45:00,h,1,1.66072,16,7,11,9.2609,15,8,0.0,0,W
15752,102,2020,2021-04-24 18:45:00,a,0,0.986504,11,2,10,28.7333,10,3,0.0,0,L
15753,101,2020,2021-04-24 13:00:00,h,2,2.46449,10,6,4,10.8276,18,0,2.0,0,W
15753,260,2020,2021-04-24 13:00:00,a,0,0.932413,9,1,8,9.3158,14,3,2.0,0,L
15754,222,2020,2021-04-25 10:30:00,h,2,2.51862,21,7,14,8.1364,18,11,2.0,0,L
15754,99,2020,2021-04-25 10:30:00,a,4,1.34953,9,5,9,18.1538,20,2,2.0,0,W
15755,106,2020,2021-04-25 13:00:00,h,1,0.85992,12,3,7,27.6,7,3,0.0,0,W
15755,94,2020,2021-04-25 13:00:00,a,0,1.06135,12,1,6,19.5882,13,8,3.0,0,L
15756,104,2020,2021-05-02 13:00:00,h,1,1.26321,11,5,4,8.9474,18,4,6.0,1,D
15756,107,2020,2021-05-02 13:00:00,a,1,1.94826,10,8,8,12.7241,12,4,1.0,1,D
15757,111,2020,2021-05-01 18:45:00,h,2,3.44683,20,11,20,14.625,16,6,2.0,0,W
15757,222,2020,2021-05-01 18:45:00,a,0,0.742758,13,1,6,19.5625,8,7,0.0,0,L
15758,105,2020,2021-05-02 13:00:00,h,1,2.9066,19,5,15,10.3913,8,3,1.0,0,D
15758,116,2020,2021-05-02 13:00:00,a,1,1.88547,14,4,6,17.0526,14,1,3.0,0,D
15759,97,2020,2021-05-02 13:00:00,h,3,1.93952,12,6,9,5.1852,16,3,2.0,0,D
15759,110,2020,2021-05-02 13:00:00,a,3,2.01163,9,3,6,20.9286,12,5,2.0,0,D
15760,96,2020,2021-05-02 10:30:00,h,4,2.90489,20,11,20,13.35,13,7,3.0,0,W
15760,101,2020,2021-05-02 10:30:00,a,3,1.12186,9,5,9,14.3684,12,4,4.0,0,L
15761,115,2020,2021-05-01 16:00:00,h,0,0.759966,6,1,4,22.7857,10,4,1.0,0,L
15761,106,2020,2021-05-01 16:00:00,a,2,2.34169,23,5,14,11.6316,9,11,2.0,0,W
15762,99,2020,2021-05-02 16:00:00,h,1,0.372087,8,2,5,20.6429,14,2,3.0,0,L
15762,98,2020,2021-05-02 16:00:00,a,2,2.79425,14,4,5,6.0526,18,6,0.0,0,W
15763,113,2020,2021-05-03 18:45:00,h,1,1.35363,13,3,7,11.3158,10,5,0.0,0,W
15763,230,2020,2021-05-03 18:45:00,a,0,0.402756,10,1,2,7.1071,17,2,3.0,0,L
15764,102,2020,2021-05-02 18:45:00,h,2,1.37262,13,7,8,8.7407,14,8,0.0,0,W
15764,95,2020,2021-05-02 18:45:00,a,0,1.63837,10,3,10,12.9474,13,8,3.0,0,L
15765,94,2020,2021-05-01 13:00:00,h,1,2.04122,8,5,2,6.1143,27,5,6.0,0,D
15765,260,2020,2021-05-01 13:00:00,a,1,1.17641,13,2,6,8.5417,16,5,2.0,0,D
15766,230,2020,2021-05-09 13:00:00,h,2,1.05585,7,2,3,14.619,12,1,1.0,0,L
15766,107,2020,2021-05-09 13:00:00,a,5,3.16517,18,12,17,15.7368,15,3,1.0,0,W
15767,99,2020,2021-05-08 13:00:00,h,1,0.488745,9,3,9,17.4667,12,5,1.0,0,D
15767,97,2020,2021-05-08 13:00:00,a,1,2.52775,16,4,6,10.0,18,10,1.0,0,D
15768,222,2020,2021-05-09 13:00:00,h,1,1.11891,7,7,8,6.05,17,4,2.0,0,L
15768,116,2020,2021-05-09 13:00:00,a,3,1.94848,9,3,3,10.5294,20,5,2.0,0,W
15769,95,2020,2021-05-09 16:00:00,h,5,2.34234,22,10,8,10.6364,10,8,2.0,0,W
15769,115,2020,2021-05-09 16:00:00,a,0,0.285602,7,2,4,14.12,11,4,0.0,0,L
15770,110,2020,2021-05-08 18:45:00,h,2,1.42543,9,4,4,20.9286,12,5,4.0,0,W
15770,96,2020,2021-05-08 18:45:00,a,0,0.980945,11,3,11,5.2105,14,7,8.0,1,L
15771,98,2020,2021-05-09 18:45:00,h,0,1.10288,16,1,11,8.0645,17,8,2.0,0,L
15771,111,2020,2021-05-09 18:45:00,a,3,1.22848,10,5,3,23.2667,12,2,2.0,0,W
15772,260,2020,2021-05-08 13:00:00,h,1,1.27161,8,2,3,12.8077,15,1,3.0,0,L
15772,105,2020,2021-05-08 13:00:00,a,4,2.32097,12,6,6,15.65,18,2,2.0,0,W
15773,106,2020,2021-05-08 16:00:00,h,5,1.95771,14,7,5,13.35,10,2,0.0,0,W
15773,102,2020,2021-05-08 16:00:00,a,1,1.4093,14,3,10,19.7,14,8,2.0,0,L
15774,101,2020,2021-05-09 10:30:00,h,1,0.749499,14,4,3,16.4348,17,8,2.0,0,L
15774,104,2020,2021-05-09 10:30:00,a,2,1.91968,14,6,4,7.5833,15,2,0.0,0,W
15775,94,2020,2021-05-09 13:00:00,h,1,1.76249,24,7,6,5.9583,16,9,3.0,0,D
15775,113,2020,2021-05-09 13:00:00,a,1,0.858971,7,3,3,9.375,22,3,3.0,0,D
15776,107,2020,2021-05-12 18:45:00,h,2,1.79069,15,4,18,5.64,19,7,2.0,0,W
15776,222,2020,2021-05-12 18:45:00,a,0,0.183599,4,0,6,18.7059,11,5,5.0,1,L
15777,116,2020,2021-05-12 16:30:00,h,0,0.346121,8,0,5,10.3158,18,3,1.0,0,D
15777,110,2020,2021-05-12 16:30:00,a,0,0.10611,2,0,1,23.0,10,1,2.0,0,D
15778,97,2020,2021-05-12 18:45:00,h,0,2.30788,21,6,10,5.7222,9,12,1.0,0,L
15778,101,2020,2021-05-12 18:45:00,a,2,1.65544,11,7,1,18.9286,11,4,3.0,0,W
15779,104,2020,2021-05-12 18:45:00,h,1,2.23729,19,3,13,8.2222,10,3,1.0,0,L
15779,98,2020,2021-05-12 18:45:00,a,3,1.36904,15,7,0,20.4737,12,5,2.0,0,W
15780,113,2020,2021-05-12 18:45:00,h,0,0.86194,14,1,4,10.2432,13,2,2.0,0,L
15780,111,2020,2021-05-12 18:45:00,a,7,4.30596,12,8,8,8.1071,15,3,1.0,0,W
15781,96,2020,2021-05-12 18:45:00,h,1,1.35561,16,5,14,11.7143,13,7,1.0,0,W
15781,230,2020,2021-05-12 18:45:00,a,0,0.569751,12,4,3,14.15,14,2,3.0,0,L
15782,106,2020,2021-05-12 18:45:00,h,3,2.30537,14,5,11,58.8,4,5,0.0,0,W
15782,95,2020,2021-05-12 18:45:00,a,1,0.961595,20,5,11,27.3333,12,8,4.0,0,L
15783,102,2020,2021-05-12 18:45:00,h,2,1.83643,16,5,8,8.9524,9,5,2.0,0,D
15783,260,2020,2021-05-12 18:45:00,a,2,2.7592,15,6,8,14.8889,17,5,2.0,0,D
15784,105,2020,2021-05-11 18:45:00,h,5,3.38173,22,9,8,10.9667,8,8,0.0,0,W
15784,99,2020,2021-05-11 18:45:00,a,1,0.186833,4,1,2,18.8889,14,3,1.0,0,L
15785,115,2020,2021-05-13 18:45:00,h,2,0.646392,9,4,5,16.4706,20,0,3.0,0,W
15785,94,2020,2021-05-13 18:45:00,a,1,0.622067,11,3,8,9.9412,11,9,1.0,0,L
15786,101,2020,2021-05-15 13:00:00,h,3,1.7247,10,6,4,26.0714,13,2,1.0,0,L
15786,107,2020,2021-05-15 13:00:00,a,4,2.28339,12,6,16,14.7391,8,4,2.0,0,W
15787,94,2020,2021-05-17 18:45:00,h,2,1.98719,13,2,7,7.9286,19,4,3.0,0,D
15787,97,2020,2021-05-17 18:45:00,a,2,2.04284,12,5,4,11.7222,17,4,3.0,0,D
15788,111,2020,2021-05-16 18:45:00,h,0,1.40469,21,2,11,10.15,8,9,2.0,0,D
15788,116,2020,2021-05-16 18:45:00,a,0,0.425678,7,2,1,19.8667,8,7,2.0,0,D
15789,222,2020,2021-05-16 13:00:00,h,1,1.7951,21,8,12,10.375,12,8,2.0,0,D
15789,115,2020,2021-05-16 13:00:00,a,1,1.10271,5,2,6,16.0,19,4,2.0,1,D
15790,98,2020,2021-05-15 16:00:00,h,3,3.16532,13,6,2,19.6875,10,4,5.0,1,W
15790,106,2020,2021-05-15 16:00:00,a,2,1.34382,8,3,8,10.8696,18,3,5.0,1,L
15791,95,2020,2021-05-15 18:45:00,h,2,1.03543,13,2,6,18.1579,8,4,2.0,0,W
15791,96,2020,2021-05-15 18:45:00,a,0,0.765258,9,4,3,17.6667,8,4,2.0,1,L
15792,110,2020,2021-05-16 10:30:00,h,0,0.344483,7,3,1,25.4,15,3,5.0,1,L
15792,105,2020,2021-05-16 10:30:00,a,2,1.90774,21,6,3,8.1818,9,6,1.0,0,W
15793,99,2020,2021-05-16 13:00:00,h,0,0.344524,9,2,5,15.8421,12,6,3.0,0,L
15793,102,2020,2021-05-16 13:00:00,a,1,1.40036,16,6,10,15.75,13,3,1.0,0,W
15794,230,2020,2021-05-16 16:00:00,h,1,0.998801,16,8,8,23.5294,13,2,1.0,0,L
15794,104,2020,2021-05-16 16:00:00,a,3,2.48538,13,9,17,9.1364,13,12,0.0,0,W
15795,260,2020,2021-05-15 13:00:00,h,4,2.73126,14,8,3,7.7273,25,3,3.0,0,W
15795,113,2020,2021-05-15 13:00:00,a,1,0.940601,6,3,5,5.6,17,6,5.0,0,L
15796,113,2020,2021-05-23 18:45:00,h,1,1.35452,11,5,7,12.6667,17,8,0.0,0,D
15796,222,2020,2021-05-23 18:45:00,a,1,0.349447,8,3,3,24.3077,10,3,2.0,0,D
15797,115,2020,2021-05-22 18:45:00,h,0,2.41313,13,3,7,10.05,11,6,2.0,0,D
15797,110,2020,2021-05-22 18:45:00,a,0,0.470867,9,2,6,14.6087,10,5,2.0,0,D
15798,116,2020,2021-05-22 18:45:00,h,0,2.16617,16,5,8,19.1765,9,8,1.0,0,L
15798,101,2020,2021-05-22 18:45:00,a,1,1.63375,11,5,5,23.2857,13,4,4.0,1,W
15799,97,2020,2021-05-23 18:45:00,h,1,1.06031,20,5,10,13.3684,7,3,1.0,0,L
15799,98,2020,2021-05-23 18:45:00,a,4,3.63043,21,9,11,13.6667,16,0,2.0,0,W
15800,104,2020,2021-05-23 18:45:00,h,2,1.9712,9,4,5,12.1667,11,3,2.0,1,W
15800,96,2020,2021-05-23 18:45:00,a,0,0.974681,9,2,7,14.56,15,3,1.0,0,L
15801,107,2020,2021-05-23 18:45:00,h,0,0.61287,13,1,6,4.6897,17,3,3.0,1,L
15801,111,2020,2021-05-23 18:45:00,a,2,2.06325,6,2,3,27.75,11,0,3.0,0,W
15802,102,2020,2021-05-22 18:45:00,h,3,1.34869,12,4,6,26.5714,10,2,1.0,0,W
15802,230,2020,2021-05-22 18:45:00,a,0,0.720234,12,1,5,17.3684,12,4,1.0,0,L
15803,260,2020,2021-05-23 18:45:00,h,2,2.87459,17,8,11,17.1905,13,5,0.0,0,D
15803,95,2020,2021-05-23 18:45:00,a,2,2.72274,14,10,9,9.0667,14,2,1.0,0,D
15804,106,2020,2021-05-23 13:00:00,h,5,3.52785,15,7,4,12.7727,13,3,1.0,0,W
15804,99,2020,2021-05-23 13:00:00,a,1,1.16043,8,2,5,11.913,16,2,0.0,0,L
15805,105,2020,2021-05-23 18:45:00,h,1,1.57132,16,2,5,8.1852,13,5,3.0,0,D
15805,94,2020,2021-05-23 18:45:00,a,1,0.51703,8,3,3,7.5152,25,3,4.0,0,D
15806,161,2020,2020-10-02 19:00:00,h,6,2.9145,18,12,15,10.3871,11,6,1.0,0,W
15806,167,2020,2020-10-02 19:00:00,a,1,0.943753,8,2,2,33.2222,9,2,2.0,0,L
15807,210,2020,2020-10-03 15:00:00,h,2,2.13387,13,5,8,3.098,23,12,1.0,0,W
15807,175,2020,2020-10-03 15:00:00,a,0,0.0932933,2,1,0,22.0,10,0,1.0,2,L
15808,170,2020,2020-10-03 19:00:00,h,2,1.9654,18,7,11,3.5952,13,9,2.0,0,W
15808,168,2020,2020-10-03 19:00:00,a,1,1.13528,11,1,3,32.7143,8,2,1.0,1,L
15809,166,2020,2020-10-04 11:00:00,h,0,0.686408,12,2,6,10.7368,14,8,2.0,0,L
15809,235,2020,2020-10-04 11:00:00,a,1,0.588829,8,1,4,7.8214,15,2,1.0,0,W
15810,180,2020,2020-10-04 13:00:00,h,3,1.60054,16,8,6,9.24,10,4,1.0,0,W
15810,179,2020,2020-10-04 13:00:00,a,1,0.853711,10,4,1,12.625,14,3,2.0,0,L
15811,176,2020,2020-10-04 13:00:00,h,3,1.50071,17,7,2,9.2647,15,5,2.0,0,W
15811,181,2020,2020-10-04 13:00:00,a,0,0.237758,5,1,2,13.12,14,4,3.0,0,L
15812,241,2020,2020-10-04 13:00:00,h,1,0.732353,7,5,1,20.6667,10,1,3.0,0,W
15812,171,2020,2020-10-04 13:00:00,a,0,1.53192,21,2,9,3.4444,17,8,4.0,0,L
15813,225,2020,2020-10-04 13:00:00,h,0,0.844783,14,3,10,11.8621,11,11,1.0,0,L
15813,160,2020,2020-10-04 13:00:00,a,3,1.95685,12,6,8,10.2174,10,1,1.0,0,W
15814,163,2020,2020-10-04 15:00:00,h,2,2.09357,18,3,7,6.15,12,10,4.0,0,D
15814,177,2020,2020-10-04 15:00:00,a,2,1.0506,9,4,2,20.381,16,2,3.0,0,D
15815,178,2020,2020-10-04 19:00:00,h,1,3.14327,24,3,13,7.0,14,19,1.0,0,D
15815,164,2020,2020-10-04 19:00:00,a,1,0.376941,3,1,2,21.3,10,5,1.0,1,D
15816,167,2020,2020-10-18 13:00:00,h,1,1.09118,7,2,4,10.5,18,2,4.0,0,D
15816,180,2020,2020-10-18 13:00:00,a,1,1.16356,7,3,5,10.1739,13,5,2.0,0,D
15817,181,2020,2020-10-16 17:00:00,h,1,1.10593,12,4,2,10.4516,22,3,4.0,0,D
15817,163,2020,2020-10-16 17:00:00,a,1,0.769376,12,3,8,8.2222,13,5,2.0,0,D
15818,160,2020,2020-10-18 19:00:00,h,4,2.90262,17,6,4,10.9524,13,7,0.0,0,W
15818,210,2020,2020-10-18 19:00:00,a,0,0.254965,7,2,1,11.5926,16,2,3.0,2,L
15819,164,2020,2020-10-17 19:00:00,h,3,0.977647,6,4,3,10.7826,13,6,3.0,0,W
15819,176,2020,2020-10-17 19:00:00,a,1,0.508148,8,4,1,12.6667,13,10,1.0,0,L
15820,171,2020,2020-10-18 13:00:00,h,1,1.80187,21,7,19,2.3704,13,10,2.0,0,D
15820,166,2020,2020-10-18 13:00:00,a,1,0.109095,3,2,0,35.875,13,2,1.0,1,D
15821,168,2020,2020-10-18 13:00:00,h,3,1.90561,12,8,5,12.7826,15,2,3.0,0,W
15821,241,2020,2020-10-18 13:00:00,a,1,0.839348,14,5,1,4.2188,15,6,2.0,0,L
15822,235,2020,2020-10-16 19:00:00,h,0,0.138218,5,2,0,14.72,10,1,1.0,1,L
15822,161,2020,2020-10-16 19:00:00,a,4,4.12316,30,11,11,3.8519,12,9,2.0,0,W
15823,177,2020,2020-10-17 15:00:00,h,1,0.273331,6,3,3,9.56,14,3,4.0,2,L
15823,179,2020,2020-10-17 15:00:00,a,3,2.81036,14,4,4,5.8065,11,6,1.0,0,W
15824,175,2020,2020-10-18 15:00:00,h,1,0.714171,11,4,2,8.75,15,7,2.0,0,L
15824,170,2020,2020-10-18 15:00:00,a,3,2.52438,11,5,5,13.0952,10,3,5.0,0,W
15825,225,2020,2020-10-18 11:00:00,h,2,1.92587,20,9,6,7.2857,13,4,2.0,0,L
15825,178,2020,2020-10-18 11:00:00,a,3,4.16498,14,8,8,12.25,8,2,3.0,0,W
15826,176,2020,2020-10-25 14:00:00,h,2,1.92729,20,6,5,12.2632,9,7,3.0,0,W
15826,235,2020,2020-10-25 14:00:00,a,0,0.712337,8,4,5,11.027,16,4,3.0,0,L
15827,178,2020,2020-10-25 20:00:00,h,4,3.43243,15,6,6,18.8889,12,2,3.0,1,W
15827,171,2020,2020-10-25 20:00:00,a,1,1.89348,18,5,7,6.9615,15,12,4.0,0,L
15828,180,2020,2020-10-25 14:00:00,h,2,0.330896,6,3,1,7.1842,11,5,3.0,0,W
15828,175,2020,2020-10-25 14:00:00,a,0,0.631401,10,0,4,4.9355,18,3,3.0,0,L
15829,166,2020,2020-10-25 14:00:00,h,0,0.13909,5,1,0,51.375,7,3,1.0,2,L
15829,177,2020,2020-10-25 14:00:00,a,4,4.33321,24,9,15,13.0,11,8,0.0,0,W
15830,170,2020,2020-10-25 16:00:00,h,1,0.866315,8,3,3,13.1739,13,5,1.0,0,D
15830,160,2020,2020-10-25 16:00:00,a,1,0.890546,12,4,5,13.5517,18,3,6.0,0,D
15831,161,2020,2020-10-24 19:00:00,h,4,4.08894,20,9,10,8.0541,12,4,0.0,0,W
15831,181,2020,2020-10-24 19:00:00,a,0,1.49175,16,3,2,17.1,18,10,2.0,0,L
15832,163,2020,2020-10-23 19:00:00,h,1,1.21675,11,1,8,8.4375,11,5,2.0,0,L
15832,167,2020,2020-10-23 19:00:00,a,2,1.20512,10,4,4,28.2143,5,4,0.0,0,W
15833,241,2020,2020-10-25 14:00:00,h,0,0.732823,14,4,10,10.6111,8,12,1.0,0,L
15833,225,2020,2020-10-25 14:00:00,a,3,1.29304,7,5,3,25.9286,11,2,3.0,0,W
15834,210,2020,2020-11-25 12:00:00,h,1,0.875771,7,1,6,9.5357,14,6,4.0,0,D
15834,168,2020,2020-11-25 12:00:00,a,1,2.16695,11,3,6,8.4444,18,2,2.0,0,D
15835,179,2020,2020-10-24 15:00:00,h,0,0.846635,12,3,2,9.7813,10,6,3.0,0,L
15835,164,2020,2020-10-24 15:00:00,a,1,0.880426,15,3,4,4.8214,12,4,3.0,0,W
15836,167,2020,2020-11-01 14:00:00,h,0,0.395203,11,5,7,7.8462,18,9,5.0,0,L
15836,170,2020,2020-11-01 14:00:00,a,3,2.78036,12,5,6,13.95,12,5,2.0,0,W
15837,181,2020,2020-11-01 14:00:00,h,0,0.377123,11,2,3,10.25,18,9,2.0,0,D
15837,179,2020,2020-11-01 14:00:00,a,0,1.14876,9,1,3,10.4643,13,7,1.0,0,D
15838,171,2020,2020-11-01 16:00:00,h,4,3.9375,17,6,10,11.52,10,10,2.0,0,W
15838,176,2020,2020-11-01 16:00:00,a,0,0.204669,5,0,5,21.5714,12,4,2.0,0,L
15839,168,2020,2020-10-31 20:00:00,h,0,1.63127,6,1,4,24.5238,13,2,2.0,0,L
15839,161,2020,2020-10-31 20:00:00,a,3,2.72536,13,4,8,12.5217,13,4,1.0,0,W
15840,235,2020,2020-11-01 14:00:00,h,0,0.78372,16,2,6,6.5652,13,10,3.0,0,L
15840,180,2020,2020-11-01 14:00:00,a,1,0.859238,8,5,1,15.9,15,1,2.0,1,W
15841,177,2020,2020-11-01 14:00:00,h,2,0.911301,12,4,6,9.0,13,5,0.0,0,W
15841,225,2020,2020-11-01 14:00:00,a,1,1.42258,8,2,4,17.0625,13,3,2.0,0,L
15842,163,2020,2020-10-31 16:00:00,h,2,1.40289,24,8,10,14.1176,2,8,1.0,0,W
15842,241,2020,2020-10-31 16:00:00,a,1,1.03943,9,4,3,27.8947,12,1,3.0,0,L
15843,175,2020,2020-11-01 12:00:00,h,0,0.484542,8,0,5,8.5556,16,8,3.0,0,L
15843,166,2020,2020-11-01 12:00:00,a,1,0.937369,10,2,7,12.6154,17,2,3.0,0,W
15844,160,2020,2020-11-01 20:00:00,h,1,0.444747,15,6,9,7.9355,14,9,3.0,0,D
15844,178,2020,2020-11-01 20:00:00,a,1,0.421049,8,1,6,13.8,10,4,3.0,1,D
15845,164,2020,2021-01-20 22:00:00,h,0,0.118724,4,1,1,11.8519,13,3,5.0,0,L
15845,210,2020,2021-01-20 22:00:00,a,1,1.55004,13,4,1,7.7353,11,9,3.0,0,W
15846,161,2020,2020-11-07 20:00:00,h,3,1.02539,9,6,4,9.931,19,2,3.0,0,W
15846,163,2020,2020-11-07 20:00:00,a,0,0.855589,16,3,8,11.6207,15,7,0.0,0,L
15847,225,2020,2020-11-06 20:00:00,h,0,0.324201,9,2,4,10.0667,13,2,0.0,0,L
15847,164,2020,2020-11-06 20:00:00,a,1,0.0420124,1,1,2,7.3333,17,2,4.0,0,W
15848,176,2020,2020-11-07 16:00:00,h,0,0.474622,9,1,4,17.2353,14,3,2.0,0,L
15848,166,2020,2020-11-07 16:00:00,a,2,1.59436,9,3,3,26.9231,10,5,1.0,0,W
15849,170,2020,2020-11-08 16:00:00,h,1,0.782745,8,4,1,10.1905,8,1,2.0,0,L
15849,171,2020,2020-11-08 16:00:00,a,2,1.87829,15,8,8,13.2667,16,4,2.0,0,W
15850,235,2020,2020-11-08 14:00:00,h,1,1.66648,11,4,5,7.0526,12,6,2.0,0,L
15850,167,2020,2020-11-08 14:00:00,a,5,2.03947,15,8,6,15.125,15,2,5.0,0,W
15851,180,2020,2020-11-08 14:00:00,h,1,2.52379,14,4,4,11.9583,16,5,2.0,0,D
15851,181,2020,2020-11-08 14:00:00,a,1,2.43299,14,6,4,20.7,11,6,1.0,0,D
15852,241,2020,2020-11-08 12:00:00,h,3,1.47256,12,8,6,30.3,13,3,4.0,0,W
15852,160,2020,2020-11-08 12:00:00,a,2,2.97059,22,7,15,5.1471,15,11,3.0,0,L
15853,210,2020,2020-11-08 14:00:00,h,4,2.04125,14,5,5,6.6552,12,9,3.0,0,D
15853,177,2020,2020-11-08 14:00:00,a,4,1.02999,8,6,0,20.8235,7,1,1.0,0,D
15854,179,2020,2020-11-08 14:00:00,h,0,1.77629,18,4,3,7.8846,17,5,3.0,0,L
15854,168,2020,2020-11-08 14:00:00,a,2,1.46578,16,4,4,7.9565,9,5,1.0,0,W
15855,178,2020,2020-11-08 20:00:00,h,2,3.30537,18,6,9,3.9143,19,3,5.0,0,W
15855,175,2020,2020-11-08 20:00:00,a,1,1.46951,16,4,5,8.7419,19,5,3.0,0,L
15856,163,2020,2020-11-20 18:00:00,h,0,1.95047,14,2,5,8.25,18,7,2.0,0,L
15856,176,2020,2020-11-20 18:00:00,a,1,0.312448,6,3,3,12.4091,19,3,2.0,0,W
15857,241,2020,2020-11-21 16:00:00,h,4,1.06599,10,5,4,16.0909,12,5,1.0,0,W
15857,175,2020,2020-11-21 16:00:00,a,1,1.08804,17,1,8,11.8571,10,6,1.0,0,L
15858,181,2020,2020-11-22 14:00:00,h,0,0.672083,11,2,3,9.5667,14,8,2.0,0,L
15858,210,2020,2020-11-22 14:00:00,a,1,1.28012,8,4,4,25.0769,6,6,0.0,0,W
15859,160,2020,2020-11-22 20:00:00,h,4,3.37221,31,13,17,7.9063,10,9,1.0,0,W
15859,179,2020,2020-11-22 20:00:00,a,0,0.462287,7,2,2,19.6316,11,4,3.0,0,L
15860,164,2020,2021-02-17 20:00:00,h,3,0.648327,8,4,5,18.15,10,5,2.0,0,W
15860,170,2020,2021-02-17 20:00:00,a,2,1.2083,10,4,5,10.25,13,3,1.0,0,L
15861,171,2020,2020-11-20 20:00:00,h,3,3.28236,15,5,8,9.1765,12,2,2.0,0,W
15861,161,2020,2020-11-20 20:00:00,a,2,2.01645,9,4,4,11.6154,19,1,3.0,1,L
15862,166,2020,2020-11-22 14:00:00,h,4,2.65546,21,9,7,13.0625,16,11,2.0,0,W
15862,225,2020,2020-11-22 14:00:00,a,3,3.39205,9,5,11,16.8947,11,3,1.0,0,L
15863,168,2020,2020-11-22 12:00:00,h,1,1.48835,17,5,11,4.7931,13,6,2.0,0,D
15863,180,2020,2020-11-22 12:00:00,a,1,1.30332,10,4,3,13.913,14,2,3.0,0,D
15864,177,2020,2020-11-22 14:00:00,h,0,1.05404,16,6,3,3.3714,18,7,3.0,0,L
15864,235,2020,2020-11-22 14:00:00,a,1,0.955282,6,5,0,17.2381,11,1,1.0,0,W
15865,167,2020,2020-11-22 16:00:00,h,0,0.948811,19,8,1,11.0,12,8,2.0,0,L
15865,178,2020,2020-11-22 16:00:00,a,1,1.12013,5,2,5,10.0417,12,3,3.0,0,W
15866,225,2020,2020-11-27 20:00:00,h,1,0.802873,6,3,4,24.0,11,2,0.0,1,D
15866,163,2020,2020-11-27 20:00:00,a,1,1.99479,21,7,10,5.56,12,7,0.0,0,D
15867,210,2020,2020-11-29 14:00:00,h,1,1.3761,13,5,8,10.0455,15,1,2.0,0,L
15867,167,2020,2020-11-29 14:00:00,a,3,2.62737,18,7,6,15.625,13,7,2.0,0,W
15868,179,2020,2020-11-29 14:00:00,h,0,0.343499,8,2,6,16.7222,13,2,2.0,0,L
15868,166,2020,2020-11-29 14:00:00,a,1,1.47115,16,3,3,8.8696,14,4,1.0,0,W
15869,171,2020,2020-11-29 14:00:00,h,3,3.43581,18,5,20,4.2813,16,8,1.0,0,W
15869,235,2020,2020-11-29 14:00:00,a,0,0.208733,6,2,0,20.4706,9,3,1.0,1,L
15870,180,2020,2020-11-29 14:00:00,h,0,0.704986,15,6,4,21.2353,11,10,2.0,0,L
15870,241,2020,2020-11-29 14:00:00,a,2,1.32303,10,3,5,15.1765,10,5,1.0,0,W
15871,164,2020,2020-11-28 16:00:00,h,3,2.7459,15,9,8,7.7778,16,3,4.0,0,W
15871,168,2020,2020-11-28 16:00:00,a,1,0.322283,6,2,1,14.1667,11,7,2.0,0,L
